order_id,order_date,region,product_category,quantity,sales,profit
17198,2024-12-17 13:00:00,North,Electronics,1,142,28
17199,2024-12-17 14:00:00,East,Office Supplies,3,289,130
17200,2024-12-17 15:00:00,East,Electronics,4,27,79
17201,2024-12-17 16:00:00,South,Electronics,3,237,109
17202,2024-12-17 17:00:00,North,Electronics,3,361,61
17203,2024-12-17 18:00:00,East,Electronics,2,193,44
17204,2024-12-17 19:00:00,South,Furniture,2,145,37
17205,2024-12-17 20:00:00,East,Furniture,4,404,112
17206,2024-12-17 21:00:00,South,Furniture,1,334,69
17207,2024-12-17 22:00:00,South,Electronics,2,335,80
17208,2024-12-17 23:00:00,West,Office Supplies,4,68,50
17209,2024-12-18 00:00:00,West,Electronics,1,355,112
17210,2024-12-18 01:00:00,North,Furniture,2,255,118
17211,2024-12-18 02:00:00,West,Office Supplies,3,368,56
17212,2024-12-18 03:00:00,South,Office Supplies,2,336,128
17213,2024-12-18 04:00:00,East,Furniture,4,275,34
17214,2024-12-18 05:00:00,East,Electronics,2,135,147
17215,2024-12-18 06:00:00,North,Office Supplies,2,298,141
17216,2024-12-18 07:00:00,West,Office Supplies,1,408,36
17217,2024-12-18 08:00:00,North,Furniture,1,104,76
17218,2024-12-18 09:00:00,South,Office Supplies,3,139,31
17219,2024-12-18 10:00:00,West,Office Supplies,4,403,46
17220,2024-12-18 11:00:00,North,Office Supplies,3,69,12
17221,2024-12-18 12:00:00,East,Electronics,3,183,15
17222,2024-12-18 13:00:00,East,Electronics,2,167,48
17223,2024-12-18 14:00:00,North,Furniture,3,62,37
17224,2024-12-18 15:00:00,North,Electronics,1,155,71
17225,2024-12-18 16:00:00,North,Office Supplies,3,265,59
17226,2024-12-18 17:00:00,South,Electronics,4,237,17
17227,2024-12-18 18:00:00,South,Office Supplies,3,444,40
17228,2024-12-18 19:00:00,East,Office Supplies,4,300,91
17229,2024-12-18 20:00:00,South,Electronics,4,391,30
17230,2024-12-18 21:00:00,South,Electronics,3,253,42
17231,2024-12-18 22:00:00,West,Electronics,3,282,104
17232,2024-12-18 23:00:00,South,Electronics,3,134,140
17233,2024-12-19 00:00:00,West,Furniture,4,361,18
17234,2024-12-19 01:00:00,South,Electronics,1,208,28
17235,2024-12-19 02:00:00,East,Furniture,2,436,123
17236,2024-12-19 03:00:00,North,Office Supplies,3,216,105
17237,2024-12-19 04:00:00,East,Furniture,2,57,122
17238,2024-12-19 05:00:00,South,Office Supplies,3,31,21
17239,2024-12-19 06:00:00,North,Furniture,4,143,136
17240,2024-12-19 07:00:00,North,Furniture,4,63,89
17241,2024-12-19 08:00:00,North,Office Supplies,2,328,113
17242,2024-12-19 09:00:00,West,Furniture,1,33,115
17243,2024-12-19 10:00:00,East,Office Supplies,4,474,109
17244,2024-12-19 11:00:00,West,Electronics,2,367,85
17245,2024-12-19 12:00:00,North,Office Supplies,4,71,103
17246,2024-12-19 13:00:00,East,Furniture,3,264,45
17247,2024-12-19 14:00:00,East,Electronics,2,199,64
17248,2024-12-19 15:00:00,South,Furniture,2,321,91
17249,2024-12-19 16:00:00,West,Electronics,3,483,47
17250,2024-12-19 17:00:00,West,Office Supplies,2,444,56
17251,2024-12-19 18:00:00,South,Electronics,3,149,25
17252,2024-12-19 19:00:00,West,Electronics,1,452,126
17253,2024-12-19 20:00:00,North,Electronics,3,498,137
17254,2024-12-19 21:00:00,North,Furniture,1,119,48
17255,2024-12-19 22:00:00,West,Electronics,2,481,138
17256,2024-12-19 23:00:00,South,Office Supplies,3,385,82
17257,2024-12-20 00:00:00,East,Office Supplies,2,303,135
17258,2024-12-20 01:00:00,West,Office Supplies,1,130,69
17259,2024-12-20 02:00:00,East,Electronics,4,307,49
17260,2024-12-20 03:00:00,South,Office Supplies,4,111,118
17261,2024-12-20 04:00:00,East,Furniture,4,95,78
17262,2024-12-20 05:00:00,South,Office Supplies,4,224,59
17263,2024-12-20 06:00:00,South,Electronics,4,41,64
17264,2024-12-20 07:00:00,North,Office Supplies,1,189,119
17265,2024-12-20 08:00:00,North,Electronics,4,387,43
17266,2024-12-20 09:00:00,South,Electronics,4,176,128
17267,2024-12-20 10:00:00,West,Office Supplies,2,241,108
17268,2024-12-20 11:00:00,North,Furniture,3,482,52
17269,2024-12-20 12:00:00,South,Furniture,3,379,84
17270,2024-12-20 13:00:00,East,Office Supplies,3,87,31
17271,2024-12-20 14:00:00,East,Electronics,3,180,20
17272,2024-12-20 15:00:00,West,Office Supplies,1,193,113
17273,2024-12-20 16:00:00,East,Electronics,3,412,136
17274,2024-12-20 17:00:00,East,Electronics,2,57,121
17275,2024-12-20 18:00:00,South,Electronics,1,355,95
17276,2024-12-20 19:00:00,East,Furniture,4,45,141
17277,2024-12-20 20:00:00,East,Furniture,2,273,92
17278,2024-12-20 21:00:00,East,Office Supplies,2,318,62
17279,2024-12-20 22:00:00,East,Furniture,4,456,22
17280,2024-12-20 23:00:00,South,Electronics,4,302,94
17281,2024-12-21 00:00:00,East,Electronics,2,266,78
17282,2024-12-21 01:00:00,West,Office Supplies,1,30,48
17283,2024-12-21 02:00:00,North,Electronics,4,257,114
17284,2024-12-21 03:00:00,West,Office Supplies,3,126,85
17285,2024-12-21 04:00:00,North,Office Supplies,2,429,132
17286,2024-12-21 05:00:00,West,Electronics,2,353,14
17287,2024-12-21 06:00:00,North,Furniture,4,332,67
17288,2024-12-21 07:00:00,North,Electronics,4,20,98
17289,2024-12-21 08:00:00,North,Electronics,3,30,50
17290,2024-12-21 09:00:00,North,Office Supplies,3,177,6
17291,2024-12-21 10:00:00,South,Furniture,3,107,118
17292,2024-12-21 11:00:00,West,Office Supplies,3,261,7
17293,2024-12-21 12:00:00,North,Electronics,2,151,40
17294,2024-12-21 13:00:00,West,Office Supplies,4,105,9
17295,2024-12-21 14:00:00,East,Office Supplies,1,129,24
17296,2024-12-21 15:00:00,North,Electronics,4,347,7
17297,2024-12-21 16:00:00,West,Office Supplies,4,130,7
17298,2024-12-21 17:00:00,South,Electronics,3,227,104
17299,2024-12-21 18:00:00,West,Office Supplies,3,308,74
17300,2024-12-21 19:00:00,North,Furniture,2,436,92
17301,2024-12-21 20:00:00,East,Electronics,3,93,132
17302,2024-12-21 21:00:00,West,Furniture,2,341,51
17303,2024-12-21 22:00:00,East,Office Supplies,4,268,106
17304,2024-12-21 23:00:00,South,Furniture,4,127,41
17305,2024-12-22 00:00:00,West,Furniture,4,23,12
17306,2024-12-22 01:00:00,West,Furniture,2,234,106
17307,2024-12-22 02:00:00,South,Office Supplies,2,198,117
17308,2024-12-22 03:00:00,South,Electronics,2,174,111
17309,2024-12-22 04:00:00,South,Office Supplies,3,308,133
17310,2024-12-22 05:00:00,North,Office Supplies,1,244,49
17311,2024-12-22 06:00:00,North,Office Supplies,3,124,14
17312,2024-12-22 07:00:00,West,Electronics,1,401,90
17313,2024-12-22 08:00:00,West,Office Supplies,3,103,91
17314,2024-12-22 09:00:00,West,Office Supplies,4,96,16
17315,2024-12-22 10:00:00,East,Electronics,2,222,12
17316,2024-12-22 11:00:00,South,Electronics,3,358,128
17317,2024-12-22 12:00:00,West,Electronics,2,260,49
17318,2024-12-22 13:00:00,South,Furniture,3,307,92
17319,2024-12-22 14:00:00,North,Electronics,4,214,133
17320,2024-12-22 15:00:00,South,Furniture,2,391,90
17321,2024-12-22 16:00:00,East,Furniture,4,224,111
17322,2024-12-22 17:00:00,East,Office Supplies,1,431,60
17323,2024-12-22 18:00:00,South,Furniture,2,233,102
17324,2024-12-22 19:00:00,East,Office Supplies,3,460,41
17325,2024-12-22 20:00:00,East,Furniture,2,38,136
17326,2024-12-22 21:00:00,North,Electronics,1,178,76
17327,2024-12-22 22:00:00,West,Office Supplies,1,231,125
17328,2024-12-22 23:00:00,East,Furniture,3,72,99
17329,2024-12-23 00:00:00,West,Office Supplies,4,107,91
17330,2024-12-23 01:00:00,South,Electronics,2,179,106
17331,2024-12-23 02:00:00,South,Furniture,4,28,72
17332,2024-12-23 03:00:00,East,Furniture,4,198,104
17333,2024-12-23 04:00:00,South,Electronics,3,102,131
17334,2024-12-23 05:00:00,North,Furniture,2,170,142
17335,2024-12-23 06:00:00,East,Furniture,1,44,74
17336,2024-12-23 07:00:00,East,Office Supplies,3,244,8
17337,2024-12-23 08:00:00,East,Furniture,4,449,25
17338,2024-12-23 09:00:00,South,Electronics,1,447,46
17339,2024-12-23 10:00:00,South,Furniture,4,213,88
17340,2024-12-23 11:00:00,East,Office Supplies,2,137,120
17341,2024-12-23 12:00:00,West,Furniture,4,342,138
17342,2024-12-23 13:00:00,South,Office Supplies,1,402,15
17343,2024-12-23 14:00:00,South,Furniture,2,431,123
17344,2024-12-23 15:00:00,East,Office Supplies,3,267,77
17345,2024-12-23 16:00:00,West,Office Supplies,4,97,144
17346,2024-12-23 17:00:00,East,Furniture,2,171,35
17347,2024-12-23 18:00:00,South,Electronics,2,75,54
17348,2024-12-23 19:00:00,East,Electronics,3,325,102
17349,2024-12-23 20:00:00,East,Furniture,3,376,45
17350,2024-12-23 21:00:00,East,Furniture,1,278,116
17351,2024-12-23 22:00:00,West,Furniture,2,42,117
17352,2024-12-23 23:00:00,East,Furniture,2,181,131
17353,2024-12-24 00:00:00,South,Furniture,1,284,70
17354,2024-12-24 01:00:00,East,Electronics,4,101,117
17355,2024-12-24 02:00:00,West,Office Supplies,2,78,19
17356,2024-12-24 03:00:00,North,Office Supplies,2,85,38
17357,2024-12-24 04:00:00,West,Electronics,4,425,48
17358,2024-12-24 05:00:00,East,Electronics,3,134,83
17359,2024-12-24 06:00:00,North,Office Supplies,3,310,103
17360,2024-12-24 07:00:00,East,Electronics,3,434,96
17361,2024-12-24 08:00:00,West,Furniture,1,493,110
17362,2024-12-24 09:00:00,North,Electronics,4,261,138
17363,2024-12-24 10:00:00,North,Electronics,3,353,122
17364,2024-12-24 11:00:00,East,Electronics,1,128,44
17365,2024-12-24 12:00:00,East,Electronics,4,323,10
17366,2024-12-24 13:00:00,West,Office Supplies,3,328,79
17367,2024-12-24 14:00:00,East,Office Supplies,2,495,18
17368,2024-12-24 15:00:00,North,Office Supplies,2,350,127
17369,2024-12-24 16:00:00,South,Office Supplies,3,51,9
17370,2024-12-24 17:00:00,South,Furniture,3,232,49
17371,2024-12-24 18:00:00,West,Furniture,1,490,47
17372,2024-12-24 19:00:00,East,Office Supplies,2,107,124
17373,2024-12-24 20:00:00,West,Office Supplies,4,415,73
17374,2024-12-24 21:00:00,South,Office Supplies,3,81,52
17375,2024-12-24 22:00:00,South,Electronics,4,22,115
17376,2024-12-24 23:00:00,East,Furniture,3,281,77
17377,2024-12-25 00:00:00,North,Furniture,2,402,115
17378,2024-12-25 01:00:00,East,Electronics,3,131,29
17379,2024-12-25 02:00:00,South,Electronics,4,31,140
17380,2024-12-25 03:00:00,North,Electronics,2,72,82
17381,2024-12-25 04:00:00,West,Furniture,3,167,65
17382,2024-12-25 05:00:00,South,Electronics,2,153,91
17383,2024-12-25 06:00:00,West,Electronics,1,103,5
17384,2024-12-25 07:00:00,North,Electronics,4,417,115
17385,2024-12-25 08:00:00,West,Office Supplies,3,203,147
17386,2024-12-25 09:00:00,South,Electronics,3,188,74
17387,2024-12-25 10:00:00,East,Office Supplies,3,68,148
17388,2024-12-25 11:00:00,West,Furniture,4,127,112
17389,2024-12-25 12:00:00,South,Furniture,1,212,85
17390,2024-12-25 13:00:00,South,Furniture,4,359,97
17391,2024-12-25 14:00:00,North,Office Supplies,3,233,110
17392,2024-12-25 15:00:00,South,Electronics,4,379,76
17393,2024-12-25 16:00:00,East,Furniture,3,114,61
17394,2024-12-25 17:00:00,East,Electronics,4,50,15
17395,2024-12-25 18:00:00,West,Office Supplies,2,175,95
17396,2024-12-25 19:00:00,West,Furniture,4,31,91
17397,2024-12-25 20:00:00,West,Electronics,3,291,146
17398,2024-12-25 21:00:00,West,Electronics,3,244,113
17399,2024-12-25 22:00:00,East,Furniture,4,182,31
17400,2024-12-25 23:00:00,North,Electronics,4,63,101
17401,2024-12-26 00:00:00,West,Office Supplies,2,343,13
17402,2024-12-26 01:00:00,North,Furniture,1,413,17
17403,2024-12-26 02:00:00,South,Furniture,1,245,12
17404,2024-12-26 03:00:00,South,Furniture,2,272,118
17405,2024-12-26 04:00:00,West,Furniture,1,252,60
17406,2024-12-26 05:00:00,South,Office Supplies,1,278,101
17407,2024-12-26 06:00:00,North,Office Supplies,3,306,11
17408,2024-12-26 07:00:00,North,Electronics,3,199,81
17409,2024-12-26 08:00:00,South,Office Supplies,3,242,132
17410,2024-12-26 09:00:00,West,Electronics,4,135,147
17411,2024-12-26 10:00:00,North,Electronics,4,468,108
17412,2024-12-26 11:00:00,North,Furniture,1,24,88
17413,2024-12-26 12:00:00,East,Electronics,4,280,41
17414,2024-12-26 13:00:00,West,Furniture,3,85,68
17415,2024-12-26 14:00:00,East,Electronics,4,34,21
17416,2024-12-26 15:00:00,South,Office Supplies,1,468,97
17417,2024-12-26 16:00:00,South,Furniture,3,168,25
17418,2024-12-26 17:00:00,East,Electronics,1,120,82
17419,2024-12-26 18:00:00,West,Office Supplies,4,474,109
17420,2024-12-26 19:00:00,North,Office Supplies,2,286,115
17421,2024-12-26 20:00:00,South,Furniture,2,237,90
17422,2024-12-26 21:00:00,West,Furniture,3,61,56
17423,2024-12-26 22:00:00,West,Furniture,1,85,81
17424,2024-12-26 23:00:00,South,Electronics,2,369,99
17425,2024-12-27 00:00:00,South,Furniture,2,336,16
17426,2024-12-27 01:00:00,West,Office Supplies,3,335,100
17427,2024-12-27 02:00:00,North,Office Supplies,3,417,50
17428,2024-12-27 03:00:00,East,Furniture,1,139,74
17429,2024-12-27 04:00:00,South,Furniture,2,264,130
17430,2024-12-27 05:00:00,East,Office Supplies,1,408,75
17431,2024-12-27 06:00:00,West,Electronics,1,306,24
17432,2024-12-27 07:00:00,East,Office Supplies,3,67,72
17433,2024-12-27 08:00:00,North,Office Supplies,1,307,89
17434,2024-12-27 09:00:00,West,Office Supplies,4,332,48
17435,2024-12-27 10:00:00,North,Furniture,1,274,34
17436,2024-12-27 11:00:00,West,Electronics,2,437,35
17437,2024-12-27 12:00:00,North,Electronics,1,477,131
17438,2024-12-27 13:00:00,West,Furniture,4,370,134
17439,2024-12-27 14:00:00,North,Office Supplies,4,174,18
17440,2024-12-27 15:00:00,West,Furniture,2,357,106
17441,2024-12-27 16:00:00,North,Furniture,2,280,73
17442,2024-12-27 17:00:00,West,Electronics,1,36,127
17443,2024-12-27 18:00:00,North,Electronics,4,222,37
17444,2024-12-27 19:00:00,South,Furniture,4,472,13
17445,2024-12-27 20:00:00,East,Furniture,1,392,99
17446,2024-12-27 21:00:00,West,Electronics,2,459,12
17447,2024-12-27 22:00:00,North,Electronics,4,185,11
17448,2024-12-27 23:00:00,South,Office Supplies,1,398,96
17449,2024-12-28 00:00:00,West,Furniture,2,457,57
17450,2024-12-28 01:00:00,West,Office Supplies,1,67,19
17451,2024-12-28 02:00:00,West,Office Supplies,2,248,56
17452,2024-12-28 03:00:00,East,Office Supplies,2,232,41
17453,2024-12-28 04:00:00,North,Electronics,4,235,136
17454,2024-12-28 05:00:00,North,Office Supplies,3,497,95
17455,2024-12-28 06:00:00,West,Electronics,4,483,83
17456,2024-12-28 07:00:00,West,Electronics,1,324,65
17457,2024-12-28 08:00:00,West,Electronics,2,188,40
17458,2024-12-28 09:00:00,South,Furniture,4,41,98
17459,2024-12-28 10:00:00,West,Office Supplies,2,460,101
17460,2024-12-28 11:00:00,East,Electronics,4,469,44
17461,2024-12-28 12:00:00,North,Furniture,1,294,68
17462,2024-12-28 13:00:00,East,Furniture,1,132,18
17463,2024-12-28 14:00:00,West,Furniture,1,376,134
17464,2024-12-28 15:00:00,South,Electronics,4,405,130
17465,2024-12-28 16:00:00,West,Electronics,3,222,23
17466,2024-12-28 17:00:00,West,Electronics,1,52,82
17467,2024-12-28 18:00:00,West,Furniture,4,476,75
17468,2024-12-28 19:00:00,West,Electronics,3,462,129
17469,2024-12-28 20:00:00,West,Office Supplies,4,108,13
17470,2024-12-28 21:00:00,North,Electronics,4,153,37
17471,2024-12-28 22:00:00,East,Electronics,1,30,131
17472,2024-12-28 23:00:00,South,Office Supplies,3,46,120
17473,2024-12-29 00:00:00,West,Electronics,4,475,65
17474,2024-12-29 01:00:00,South,Electronics,4,448,110
17475,2024-12-29 02:00:00,North,Electronics,4,50,48
17476,2024-12-29 03:00:00,East,Electronics,4,110,69
17477,2024-12-29 04:00:00,West,Furniture,1,466,89
17478,2024-12-29 05:00:00,North,Electronics,4,447,61
17479,2024-12-29 06:00:00,North,Office Supplies,3,188,28
17480,2024-12-29 07:00:00,East,Office Supplies,2,66,106
17481,2024-12-29 08:00:00,West,Furniture,3,472,109
17482,2024-12-29 09:00:00,East,Electronics,4,98,10
17483,2024-12-29 10:00:00,East,Office Supplies,4,21,38
17484,2024-12-29 11:00:00,South,Furniture,3,418,121
17485,2024-12-29 12:00:00,South,Electronics,2,498,31
17486,2024-12-29 13:00:00,East,Furniture,1,39,22
17487,2024-12-29 14:00:00,South,Electronics,2,406,9
17488,2024-12-29 15:00:00,North,Furniture,2,125,122
17489,2024-12-29 16:00:00,East,Furniture,2,314,100
17490,2024-12-29 17:00:00,West,Office Supplies,3,349,48
17491,2024-12-29 18:00:00,West,Office Supplies,2,109,102
17492,2024-12-29 19:00:00,North,Furniture,1,157,97
17493,2024-12-29 20:00:00,West,Electronics,4,187,9
17494,2024-12-29 21:00:00,West,Electronics,3,160,65
17495,2024-12-29 22:00:00,East,Electronics,3,232,96
17496,2024-12-29 23:00:00,North,Electronics,2,319,138
17497,2024-12-30 00:00:00,East,Electronics,4,51,79
17498,2024-12-30 01:00:00,North,Office Supplies,4,476,43
17499,2024-12-30 02:00:00,East,Furniture,4,49,140
17500,2024-12-30 03:00:00,East,Office Supplies,3,404,88
17501,2024-12-30 04:00:00,South,Electronics,1,328,128
17502,2024-12-30 05:00:00,West,Furniture,4,351,90
17503,2024-12-30 06:00:00,North,Electronics,3,63,116
17504,2024-12-30 07:00:00,West,Electronics,2,54,73
17505,2024-12-30 08:00:00,South,Furniture,4,491,110
17506,2024-12-30 09:00:00,North,Electronics,2,443,34
17507,2024-12-30 10:00:00,South,Office Supplies,4,64,46
17508,2024-12-30 11:00:00,West,Office Supplies,2,463,33
17509,2024-12-30 12:00:00,East,Office Supplies,3,399,89
17510,2024-12-30 13:00:00,South,Electronics,2,391,75
17511,2024-12-30 14:00:00,South,Office Supplies,3,399,45
17512,2024-12-30 15:00:00,East,Electronics,2,466,67
17513,2024-12-30 16:00:00,West,Electronics,2,157,123
17514,2024-12-30 17:00:00,South,Office Supplies,2,66,104
17515,2024-12-30 18:00:00,West,Office Supplies,4,427,133
17516,2024-12-30 19:00:00,East,Electronics,1,204,99
17517,2024-12-30 20:00:00,North,Electronics,1,37,69
17518,2024-12-30 21:00:00,South,Electronics,4,204,97
17519,2024-12-30 22:00:00,West,Electronics,2,91,40
17520,2024-12-30 23:00:00,East,Office Supplies,2,142,48
17521,2024-12-31 00:00:00,East,Electronics,4,449,131
17522,2024-12-31 01:00:00,South,Electronics,3,190,11
17523,2024-12-31 02:00:00,North,Electronics,3,96,42
17524,2024-12-31 03:00:00,South,Electronics,4,419,109
17525,2024-12-31 04:00:00,West,Electronics,1,417,26
17526,2024-12-31 05:00:00,East,Furniture,3,28,58
17527,2024-12-31 06:00:00,North,Furniture,4,220,10
17528,2024-12-31 07:00:00,West,Furniture,3,262,112
17529,2024-12-31 08:00:00,South,Office Supplies,4,88,33
17530,2024-12-31 09:00:00,East,Electronics,3,258,47
17531,2024-12-31 10:00:00,South,Office Supplies,3,336,113
17532,2024-12-31 11:00:00,North,Electronics,4,30,66
17533,2024-12-31 12:00:00,North,Furniture,1,422,17
17534,2024-12-31 13:00:00,North,Electronics,1,339,119
17535,2024-12-31 14:00:00,North,Office Supplies,3,57,51
17536,2024-12-31 15:00:00,North,Office Supplies,3,29,19
17537,2024-12-31 16:00:00,South,Electronics,1,35,9
17538,2024-12-31 17:00:00,North,Office Supplies,4,496,73
17539,2024-12-31 18:00:00,North,Furniture,2,344,6
17540,2024-12-31 19:00:00,East,Electronics,3,485,118
17541,2024-12-31 20:00:00,North,Furniture,2,262,42
17542,2024-12-31 21:00:00,East,Furniture,3,266,98
17543,2024-12-31 22:00:00,East,Office Supplies,1,61,43
17544,2024-12-31 23:00:00,East,Electronics,4,253,24
17545,2025-01-01 00:00:00,South,Furniture,3,63,33
17546,2025-01-01 01:00:00,South,Furniture,2,456,21
17547,2025-01-01 02:00:00,West,Electronics,1,438,120
17548,2025-01-01 03:00:00,West,Office Supplies,3,183,55
17549,2025-01-01 04:00:00,East,Furniture,4,169,140
17550,2025-01-01 05:00:00,South,Electronics,3,299,119
17551,2025-01-01 06:00:00,North,Electronics,4,223,95
17552,2025-01-01 07:00:00,West,Furniture,4,250,10
17553,2025-01-01 08:00:00,South,Furniture,1,415,140
17554,2025-01-01 09:00:00,North,Furniture,3,310,103
17555,2025-01-01 10:00:00,North,Office Supplies,4,325,73
17556,2025-01-01 11:00:00,South,Office Supplies,1,358,37
17557,2025-01-01 12:00:00,West,Electronics,3,353,59
17558,2025-01-01 13:00:00,South,Electronics,4,490,37
17559,2025-01-01 14:00:00,West,Furniture,1,315,6
17560,2025-01-01 15:00:00,East,Electronics,3,41,142
17561,2025-01-01 16:00:00,South,Office Supplies,4,194,70
17562,2025-01-01 17:00:00,South,Electronics,1,261,19
17563,2025-01-01 18:00:00,West,Electronics,1,350,120
17564,2025-01-01 19:00:00,West,Furniture,3,85,65
17565,2025-01-01 20:00:00,South,Furniture,1,413,125
17566,2025-01-01 21:00:00,North,Office Supplies,3,446,126
17567,2025-01-01 22:00:00,North,Electronics,3,472,27
17568,2025-01-01 23:00:00,North,Electronics,4,113,29
17569,2025-01-02 00:00:00,East,Electronics,3,232,103
17570,2025-01-02 01:00:00,East,Furniture,1,260,98
17571,2025-01-02 02:00:00,West,Office Supplies,3,428,116
17572,2025-01-02 03:00:00,East,Electronics,4,129,87
